847.25,501.25,1894.5,1154.75,394,6.274999976,64.97500038,0.623282321,1.606828258,0.747676455
927,571.25,1684.75,1222.75,486.5,6.75,62.94999981,0.623427539,1.895648214,2.02560937
1090.5,730.25,1387,1360.75,748.25,6.449999928,65.07500172,0.631628114,7.486888715,5.096125348
1587,1235.5,896.5,1900.25,1400.25,7.325000048,63.14999962,0.649933139,21.35879147,17.68644401
1544.5,1353,767.25,2058,1587.75,9.225000024,56.19999886,0.656065119,36.44841297,18.42494551
1350.25,1117.5,912,1711.75,1237,13.2249999,41.74999905,0.631950131,21.2666241,6.941043176
1262.75,1037.25,969,1598.25,1166.5,14.32500005,38.44999981,0.624304294,15.38797876,7.252461688
1206.25,986,1034.5,1537,959,15.0250001,36.5,0.619532323,12.49907422,9.645572228
1251.5,1015.75,1007.5,1592.75,983,16.10000014,34.47499943,0.62616474,15.10830975,10.44807267
1287,1077.5,948.75,1660.25,1060.75,16.27500057,35.72500038,0.656030612,13.73529005,11.17256799
1352.75,1122.25,921.75,1740,1139.25,15.82500005,37.02499962,0.66096114,10.43447407,10.67353866
1309,1073.25,954,1657.25,1112.25,15.87499976,37.17500019,0.665728525,15.16406855,11.55320162
1274,1040.5,1005.75,1609.75,993.75,16.87500024,34.34999943,0.654908514,12.30882302,12.3526167
1509.5,1276.5,812.25,1909.75,1409.5,15.14999986,39.55000019,0.676626508,26.95102501,18.33841205
1525.25,1246,821,1846.75,1447.75,14.39999986,43.42500019,0.70844976,38.39324611,21.02778471
1843,1609.75,624,2390.25,1886.5,12.875,50.52500057,0.747803219,35.10363128,21.04611613
1597.75,1299,752,1940.5,1626.75,12.14999986,53.34999943,0.753620223,27.24713083,14.45385965
1483.5,1127,839,1723,1491,10.97500014,59.12500095,0.773980003,15.04469266,8.418919081
1677.25,1346,740.5,2062,1657,9.674999952,64.62499905,0.777073943,15.71027437,4.331267414
1279.5,964,962.5,1543.5,1285.25,9.450000286,64.125,0.759746528,12.97267335,3.799388372
1196.25,873,1071.25,1463.25,1144.25,9.149999857,63.90000153,0.742276413,8.12342212,2.744960464
1183.75,781.75,1176.25,1364.5,1042.75,8.799999952,63.92499828,0.725615371,5.477599159,2.525726643
1171.75,782.75,1178.5,1379.75,995.5,7.800000072,67.52499962,0.717312115,3.581202459,1.243793053
1147,821,1132.25,1411.75,991.5,7,71.07500076,0.715778469,2.884931455,0.796957826
978.25,624.75,1420.25,1274.25,819.25,8.299999952,63.57499981,0.69815462,2.548044693,0.632452934
1099.5,646.25,1406.25,1267.5,835,7.200000048,67.47500038,0.688672147,2.971926293,1.769378935
1112.25,770.25,1228,1408.5,939.75,6.349999905,71.89999962,0.693198559,7.664791387,4.62988453
1335.5,1043.25,935.25,1678,1191.75,6.450000167,71.55000114,0.69447548,23.25679956,14.22035703
1408.333333,1153,830.3333333,1776.666667,1411,9.566666603,59.66666794,0.712366561,35.79057071,21.01862155
1447,1080.75,868.5,1666.75,1465,12.375,51.17500019,0.733458385,21.31268654,16.182652
1541.5,1183.75,808.25,1779.75,1582.5,15.64999986,42.19999981,0.745093758,14.30578638,15.54071404
1451.25,1117.25,875.25,1679.25,1387.25,18.4000001,33.82499981,0.70896357,12.52110631,13.40834197
1328.25,1059.25,986.5,1599.5,1100.5,19.35000038,31.2750001,0.695008105,12.19236423,16.88567737
1206.5,924.25,1087.75,1488.25,849.75,18.02499962,34.80000019,0.712673874,13.09224479,12.42575347
1239.5,947,1049,1531.75,947,18.375,33.64999962,0.704207021,14.37324794,10.06347653
1306,986.75,1004,1554,1078,17.625,35.10000038,0.701203251,16.83563434,8.68744804
1326,1000.25,975.5,1601.5,1083.75,16.67500019,37.79999924,0.711736404,14.45385965,13.83479526
1472.75,1162.75,830.5,1779,1394.75,16.0999999,41.02499962,0.745131494,21.5158658,9.34522101
1609,1286.25,757.5,1922,1611.5,15.82500005,42.40000057,0.756914328,26.40333589,13.00998917
1610.75,1274,754.25,1915,1697.25,15.6500001,44.10000038,0.778640655,25.96061982,14.29801106
1620.5,1247.25,762,1860,1885.5,15.32500005,46.77500057,0.809124429,14.14288336,7.635017301
1444.25,1088.5,844,1747.5,1623.75,14.64999986,48.625,0.805969414,10.3056641,5.252377522
1418,1009.75,892,1603,1536.25,14.70000029,49.27500057,0.819336124,8.276765149,5.36960417
1533.5,1013,888.5,1610.75,1534.75,13.94999981,53.60000038,0.84977172,8.921378917,4.853261953
1483.5,1044.75,879.75,1624.25,1529.75,14.64999986,51.5,0.853623133,6.618666372,4.620274381
1366.75,924.5,952.5,1543,1337,12.54999995,58.90000057,0.853740074,3.594138291,2.718089096
1344,967.75,920.5,1619.75,1278.25,11.64999986,63.42500019,0.867449232,2.529440504,1.573301041
1129.5,773,1130.25,1451.75,1050.5,12.0999999,61.10000134,0.860316213,1.794977533,1.671669624
1062,691,1271.5,1376.75,929,11.47500014,63.10000038,0.853275383,1.268602112,1.238308317
1075.75,618.25,1395.25,1333,872.25,11.5999999,62.15000057,0.847263626,2.314320289,1.699792946
1028.25,614.75,1383.5,1340,853,10.39999986,67.64999866,0.85299873,6.731036455,4.750728721
1154.5,722.25,1224.75,1413.75,959.25,11.57499981,62.67499924,0.853038223,22.79955571,13.76587442
1235.25,828,1055.25,1527,1093.25,12.42499995,60,0.862715127,31.31882318,23.6793354
1331.5,923,951.75,1613.75,1225,14.5250001,53.07499981,0.872781622,19.238006,14.21260155
1444.75,1009.25,878.25,1696,1355.25,16.87500048,46.09999943,0.878931094,16.3633884,7.959186808
1415.5,1002,906.75,1676.5,1261.5,19.30000019,38.25,0.847404802,14.01930102,6.663517616
1281.25,880,1083.75,1525,980,21.17499971,31.44999981,0.781195717,15.25985873,8.68744804
1207.25,878.5,1103.5,1489.5,872.25,21.42499971,30.19999981,0.761591877,16.72742509,10.83880126
1257.75,905.75,1081.25,1511,900.25,21.92500019,28.95000029,0.752458955,19.00041493,6.669133099
1457.75,1045,973.75,1646,1098.5,22.2249999,28.39999962,0.751627324,19.41481032,11.369255
1437.75,1050.75,942.5,1667.5,1206.25,21.29999971,30.75,0.769615492,20.86310849,13.36298848
1477.75,1055.25,929.25,1670.75,1262.25,19.6500001,36.69999981,0.830706132,20.16490281,12.00412637
1807.5,1312.25,753.25,1992.75,1697.75,18.37499952,41.72500038,0.873195771,21.74774818,20.20092355
1898,1381.25,680.5,2102.75,1904.75,17.625,46.09999943,0.920953536,19.84195049,14.39923071
1559.5,1139.75,783.75,1817.5,1648,16.6500001,49.57500076,0.931990047,16.74405331,9.390665193
1324.25,939.5,923.5,1587,1422.75,16.25,50.95000076,0.934147213,9.145099271,5.94007506
1348.75,933,933,1616.5,1348.75,14.72500014,55.92500019,0.931385622,8.301413417,4.529402998
1238.75,872.25,985,1546.5,1250.25,14.82500005,54.67500114,0.916354325,5.791191635,4.486627509
1239,853.25,1010.25,1543.25,1173.75,14.04999995,57,0.909448937,5.191654203,2.514599022
1223.75,855,998.25,1565.75,1148.75,13.35000014,61.34999943,0.936085703,4.1231866,1.78215864
1078.25,734,1128.25,1486.75,1020.5,12.5999999,63.47499943,0.923017422,3.410629499,1.421816109
1077.5,710.5,1150,1467.5,1012.75,12.3499999,65.35000038,0.935112287,2.908548009,0.906697261
1074.5,703.25,1155.75,1463.75,1010,11.89999986,67.44999886,0.937538177,3.1492096,0.616085356
1156.75,829.5,1029.5,1584,1083,11.375,70.52499962,0.947516224,2.529440504,1.442220422
1314,965.75,896.75,1710.25,1234.75,11.32499981,70.20000076,0.940095096,4.307931855,3.755311504
1796.75,1451,652,2323,1679.5,12.4000001,63.87500095,0.916954694,8.883264241,11.57450719
1961.25,1701,536.75,2665.25,2184.25,14.77499986,54.32499981,0.907609536,10.54347425,17.83140496
1770.5,1470,621.5,2261.5,1973,17.4000001,45.64999962,0.899298171,12.52110631,8.845219157
1563.5,1299.5,709.75,2029,1798.25,19.80000019,38.52500057,0.880059991,12.33071157,6.827184441
1430,1119.75,830.5,1783.25,1522,22.0250001,34.05000019,0.890368519,11.68841935,5.934730068
1417.25,1146.25,829.5,1830.5,1404,23.32499981,32.17499924,0.90959922,11.7241144,8.889611855
1400.25,1162.25,838.25,1828.5,1263.25,23.875,29.97500038,0.875658529,9.338736658,8.178484756
1317.25,1052.75,926,1706.75,1137,24.44999981,28.9000001,0.873591912,7.635017301,8.618412577
1317.75,1033,949.75,1675,1068,24.375,29.39999962,0.884761712,6.714129542,10.12379316
1445.25,1141,856.5,1823.5,1251.5,23.8499999,31.32500076,0.913735211,9.724590097,9.442716439
1917,1600.5,631.25,2447,1843.25,22.54999924,35.37500095,0.954699821,12.38916208,14.64182789
2039.75,1754.25,542.25,2679,2122.25,20.42500067,42.5,1.008631334,16.64438971,24.5634838
1894.75,1573.25,565,2442.75,1991.5,18.2750001,52.62500095,1.094518093,16.37162401,21.62703709
1594.5,1293.5,678.25,2057.5,1707,16.6500001,57.375,1.078626891,13.73529005,10.31242657
1438.5,1158.5,764.25,1856.25,1494.25,15.69999981,60.15000057,1.065371555,9.88344956,5.701585275
1141.5,852.25,1008.25,1547.25,1164.25,15.25000024,61.44999886,1.057955499,8.940462338,4.467671749
1303.666667,1019.333333,852.3333333,1731.333333,1271.666667,14.0666666,65.69999949,1.049372403,10.57763581,5.477599159
1074.25,783.5,1097.75,1483,1039.75,14.82500005,60.55000114,1.014819466,7.351704652,4.799437658
968,640,1319.5,1385.75,866.75,14.75,59.22499943,0.987908111,6.242660502,3.633065022
929.25,607.5,1375.5,1364.25,825.75,13.62499976,62.05000019,0.963554996,6.529351623,1.699792946
941,625.5,1315.75,1373.25,839.75,12.32499981,66.15000057,0.945036195,5.791191635,2.246785505
937,584.75,1411.5,1348,792.5,12.75,63.22500038,0.928289804,3.995924293,3.027859386
1017,681.25,1245.75,1417.5,869.5,11.17499995,68.47500038,0.908107123,2.130370432,4.04571731
1171.25,770,1161.75,1466.75,930,10.97500014,66.5,0.87052295,3.585512194,6.652292699
1541,1185,770,1888.75,1406.5,11.67499995,63.65000057,0.871936588,4.42986293,16.70249598
1539.25,1287,697.5,2054.75,1507,13.625,56.29999924,0.874265047,5.364484431,19.34400585
1734.75,1430.5,628.25,2211,1843.25,17.82499933,42.875,0.867225463,7.113334198,14.77559805
1571,1296.5,730,1972.75,1729,21.44999981,33.32499933,0.841671296,7.299092626,13.43104328
1451.75,1249.5,775.5,1868.25,1583.25,24.375,27.35000038,0.823069166,7.605292633,10.9773462
1579,1359.25,724,1997.75,1670.75,25.25000048,26.07500029,0.826380755,6.793183479,12.53580355
1466.25,1308.75,772.5,1897,1491.25,25.82500029,23.1500001,0.758936963,4.586705931,8.418919081
1279.75,1136.25,892.75,1675.25,1239.75,27,20.20000029,0.709361513,8.418919081,5.252377522
1407,1196.5,905.25,1758.75,1313,28.24999952,18.57499981,0.701385739,6.91250324,8.826222726
1388.75,1173,898.25,1739,1363.25,27.9749999,19.10000038,0.709825085,8.953194276,11.22861493
1447.25,1234.75,858.75,1778,1295.75,23.9000001,25.69999981,0.751891041,15.0764869,11.63852426
1551,1271,800.25,1874.5,1432.25,21.3499999,34.77499962,0.872993133,12.60939998,12.38916208
1473.5,1172.5,854.25,1776,1431.75,20.42500019,36.67500019,0.870389489,15.1401612,10.59131362
1799.5,1426,700,2105.5,2033.5,19.0250001,41.34999943,0.900730731,9.890092509,5.982908821
1379.25,1101.25,817.5,1710,1601.75,17.92500019,45.90000057,0.934186045,7.977364527,4.601079631
1200.5,942.75,935,1559.75,1361.75,16.70000029,48.92500019,0.922649926,7.928929906,4.068437355
1204.75,924.75,922,1546.5,1314.25,15.52499986,52.92500019,0.92712823,6.074365814,5.24730575
1071.5,784,1065.5,1441.75,1113.75,15.47500014,51.875,0.90587528,5.071111975,3.18601047
997.75,713.5,1169.25,1383.25,991.5,14.125,55.57500076,0.890955806,1.71865285,4.462938156
933.25,625,1291.5,1331.5,883.75,13.05000019,57.90000057,0.866633008,0.710517574,3.790555459
882.75,576.5,1396,1303.25,808.25,12.65000033,57.90000057,0.844660353,0.829014439,3.768511538
868.75,553.5,1459.5,1267.75,667,11.82499981,58.02500057,0.802631932,0.747676455,1.922007133
890.75,576.25,1416.5,1289.25,733,11.9000001,57.39999962,0.797845704,2.02560937,2.437293146
1172.75,877.75,1038,1556.25,1051.75,9.900000095,65.19999981,0.795645557,5.096125348,3.268441769
1587.25,1333.75,702.25,1998.75,1533.5,11.125,60.20000076,0.795775687,17.68644401,6.663517616
1851.5,1695.75,552.75,2535.25,1931,14.12499976,50.02499866,0.801980417,18.42494551,8.474825257
1521.5,1331.25,702.5,2025.75,1733.75,17.69999981,40.09999943,0.804829145,6.941043176,9.698220271
1438.25,1160.75,818.5,1781.5,1595,21.10000038,33.42500019,0.826486216,7.252461688,9.410170035
1393.25,1066.75,905,1654.25,1489.75,24.30000019,28.27500057,0.84712769,9.645572228,9.010583553
1452,1152,860.5,1747,1507.5,25.57500029,25.55000019,0.825394883,10.44807267,10.03003371
1389.25,1108,886.5,1711.5,1334,25.85000038,25.9000001,0.850339343,11.17256799,12.63888997
1207,993.75,1013,1519.5,1044.75,26.82499981,18.69999981,0.650017745,10.67353866,7.599353632
1365.25,1153.75,939.5,1678.5,1221.25,29.2750001,15.75000024,0.630890454,11.55320162,11.78132297
1247,1060.25,1032,1524.75,1068.5,28.5,14.9000001,0.570801909,12.3526167,11.22160252
1556.75,1477.75,793,1980.5,1568.5,25.85000038,15.95000029,0.523664583,18.33841205,12.3526167
1972.5,1737.25,616.75,2413.75,2305.5,23.125,26.5,0.74026061,21.02778471,12.86843224
1974.75,1666.5,596.75,2415.5,2358.5,20.52499962,38.24999905,0.913314177,21.04611613,12.20689576
1794.75,1485,652.5,2174,2050,19.05000019,42.60000038,0.929387704,14.45385965,8.769337944
1443.75,1150,769.5,1726.5,1726.5,17.1500001,44.12500095,0.85583071,8.418919081,6.787523689
1488,1170.75,731,1777.5,1705,16.0250001,50.92499924,0.920598758,4.331267414,8.605885909
1371.25,1082.75,795.75,1668.75,1550.5,14.79999995,53.92499924,0.902354487,3.799388372,8.934099266
1160.75,904.25,946.75,1502,1240.25,14.27499986,55.44999981,0.897473061,2.744960464,8.313749267
1064.25,787,1056.75,1407,1115,14.75,52.07499981,0.868641877,2.525726643,6.335782437
970.25,687,1195.5,1350.5,968.5,13.875,53.875,0.850058903,1.243793053,8.295248421
954,644.75,1260.25,1334,924.75,11.5999999,61.92499924,0.844196282,0.796957826,5.116173813
930.5,622.75,1293.25,1306.5,827.75,12,58.85000038,0.823302452,0.632452934,2.596687297
938,650.25,1251.25,1332.5,893,10.94999981,62.07499981,0.811276563,1.769378935,3.602773224
1166.25,885.25,1005.25,1550.5,1075,10.57500005,63.25,0.806681846,4.62988453,3.641739675
1643,1384.25,667,2093.75,1610.25,11.47500014,60.02500057,0.811693424,14.22035703,4.682892422
1934,1681.5,540.5,2468.25,2050.5,14.27500033,50.57500076,0.818569924,21.01862155,7.534155227
1616.5,1332.5,685.75,2010,1818.5,17.8499999,40.52499962,0.820964333,16.182652,8.965933938
1472.75,1126.5,830.5,1752,1567.75,20.80000067,34.44999981,0.83645626,15.54071404,9.468788048
1378.5,1067.5,898.75,1662.5,1373.5,23.8499999,28.17499971,0.821851195,13.40834197,7.694614864
1385.25,1056.25,891,1648,1267.5,24.1500001,28.67500019,0.851493361,16.88567737,5.664861806
1378.75,1086.75,901.25,1660.25,1143.5,25.15000057,24.85000038,0.782925012,12.42575347,3.803808114
1321.666667,1128.666667,933.6666667,1639.333333,1109.333333,27.03333346,17.83333333,0.627469327,10.06347653,4.804320198
1495.75,1205,822,1766.5,1347.25,27.12500048,23.12499952,0.818014479,8.68744804,4.303271193
1408.75,1131.25,873,1688.5,1205.75,25.80000019,23.92500019,0.783192918,13.83479526,4.050256979
1512.75,1338,764.25,1956.5,1397,23.04999971,26.77499962,0.744593318,9.34522101,4.653947133
1667,1464.25,683.25,2117.75,1588.25,20.7249999,31.125,0.752286519,13.00998917,6.237201055
1666.75,1453.25,683.5,2051,1568.5,18.5999999,36.17500019,0.767639178,14.29801106,5.508623133
1430.25,1121.25,814,1731.5,1321.5,16.04999971,48.42500019,0.876780241,7.635017301,3.280883825
1333.25,989,885.25,1620.75,1194,14.45000005,57.77500057,0.945557828,5.252377522,3.218875255
1261.5,910.5,948.25,1545.25,1061.5,13.05000019,64.17500019,0.960555664,5.36960417,2.932246601
1287.25,936.25,918,1606,1040,11.97499967,69.69999886,0.97351894,4.853261953,2.183593389
1134.25,840,1021.25,1501.25,917,11.94999981,71.10000038,0.991470559,4.620274381,1.257550076
998.75,687.75,1228.5,1380.25,593.5,12.5250001,69.29999924,1.002870845,2.718089096,1.101959252
960.75,621.5,1381.5,1300.75,430.25,12.5250001,67.49999809,0.976822235,1.573301041,1.265835238
933.75,568.5,1439.75,1280.25,397,12.32499981,67.65000153,0.966465601,1.671669624,1.179554362
912.75,524.5,1619.75,1260.25,370,12.45000005,66.80000114,0.96203688,1.238308317,1.677901961
969.25,606.75,1372.5,1323.75,438,12.34999967,66.30000114,0.948706111,1.699792946,2.853570498
1181.5,845,1054,1539,704.25,12.42499971,64.89999962,0.933170176,4.750728721,14.26692782
1740.25,1372.25,670.75,2144.25,1475.75,13.0250001,61.62500095,0.920910529,13.76587442,19.74371428
1819.25,1581.5,574.5,2455.5,1715.5,13.60000014,58.82500076,0.912017783,23.6793354,5.451802931
1427,1275,700.5,1980.25,1398,13.89999986,57.14999962,0.903171037,14.21260155,5.596929683
1389.5,1190.75,758.75,1878.75,1267.5,14.4749999,54.40000057,0.891736016,7.959186808,5.807066328
1283,1117.25,813,1751,1188.25,15.47500014,50.07499981,0.874442496,6.663517616,5.456958024
1303.5,1156.75,793,1800.5,1170.5,16.12499976,47.57499981,0.865455121,8.68744804,6.457164646
1364,1201.75,770.75,1875,1250.25,16.2750001,47.05000019,0.863995498,10.83880126,5.544912139
1409.75,1268.25,724.25,1956.5,1344,16.39999962,47.49999905,0.879118203,6.669133099,5.24730575
1476,1280,708,1954.5,1378,16.05000019,50.22500038,0.909370967,11.369255,5.770054203
1522,1320.25,689.75,2005.25,1435.25,16,50.65000057,0.914190929,13.36298848,7.910799353
1441.75,1301,704,1952.25,1372.25,15.8499999,50.27499962,0.898908858,12.00412637,10.20445424
1469,1344.25,677.25,1996.75,1471,15.47500014,50.625,0.88404696,20.20092355,8.196874198
1467.25,1292,697.5,1942,1438.75,15.42499995,51.44999981,0.895625708,14.39923071,5.691082533
1420.5,1202.25,747.5,1854,1428.5,15.20000005,53.12499905,0.911744585,9.390665193,3.799388372
1175,945,903.75,1603.5,1080.5,14.70000005,57.57499981,0.957347051,5.94007506,3.977882954
1215,911.5,947.75,1546.75,993,14.17499995,58.32499981,0.938021892,4.529402998,2.849660657
1126.75,802,1064,1446.5,837,13.7750001,57.94999981,0.908543705,4.486627509,2.649509562
1090.25,773,1105.25,1428.5,761,13.89999986,55.94999981,0.884206819,2.514599022,1.804617397
1017,717.5,1181.75,1382.25,650.25,13.87499976,55.55000019,0.876487638,1.78215864,1.724959191
997.25,677,1252.25,1358.5,590.75,13.82499981,55.10000038,0.866620379,1.421816109,1.442220422
944.75,646.25,1308,1331.5,505,13.79999995,54.60000038,0.857388288,0.906697261,1.313221751
955.75,661.25,1259.75,1350.5,518,13.62500024,55.125,0.856018865,0.616085356,2.285780676
966.25,621.5,1316.75,1342.25,570.75,13.57499981,58.97500038,0.912884475,1.442220422,5.313401621
1064,727.5,1160.5,1461.25,842,13.45000005,58.35000038,0.896023685,3.755311504,13.37809903
1299.75,934.75,902.25,1623,1144.75,13.75,58.02500057,0.908269844,11.57450719,23.81445831
1348,997.75,833.75,1689,1218.25,14.5999999,53.05000019,0.876531145,17.83140496,21.48811115
1424.5,1067.5,776.25,1764,1341,15.0250001,52.32499981,0.888137772,8.845219157,20.98198595
1473.75,1061,767.5,1768.25,1405.5,15.4000001,52.05000019,0.904642892,6.827184441,18.38165707
1489.75,1038.75,782.25,1756.75,1421.5,16.25000048,49.95000076,0.915812654,5.934730068,18.94778793
1494.75,1040,808.75,1735,1373,17.14999962,47.85000134,0.928079286,8.889611855,17.10326171
1375.5,952.5,899.5,1636.25,1153.25,19.04999971,42.94999981,0.937023478,8.178484756,10.37337379
1304.75,884,980,1573.25,927.25,19.50000048,42.25,0.947579638,8.618412577,7.953131498
1282.5,844.25,1035.5,1538.75,766.25,19.50000048,42.32499981,0.949261728,10.12379316,6.166413663
1392.25,967.25,929.75,1648.75,941.25,19.05000019,43.79999924,0.955567614,9.442716439,9.731187323
1452.25,1063,855.5,1774.25,1146,18.47499943,46.27499962,0.974415794,14.64182789,9.593046413
1633,1199.25,734,1918.5,1416.5,17.37500048,51.64999962,1.015916021,24.5634838,11.92486343
1624.5,1191,732.75,1885,1442,17.0999999,51.27500057,0.99141492,21.62703709,8.706316634
1534.5,1108,785.25,1819.5,1323.25,16.42499971,53.75000095,0.99635055,10.31242657,4.653947133
1322.5,973.25,863.75,1712.25,1125,16.22500038,55.35000038,1.013229741,5.701585275,3.830372556
1309,937,904.75,1671.5,1035.5,15.92499995,57.65000057,1.035643696,4.467671749,4.678062894
1455.5,999,835,1713.75,1202.25,15.7249999,58.59999943,1.039552414,5.477599159,3.848125953
1299.5,872,940.5,1577,1054.25,15.125,60.875,1.039813497,4.799437658,2.676090588
1202.5,823,1003.75,1525.5,903,15.57500005,56.62499905,0.995073867,3.633065022,2.787414371
1194.75,836,987,1554.25,884.5,15.20000005,57.92500019,0.994123411,1.699792946,0.972449457
1116.75,802,1028.5,1538.75,817.75,15.375,57.75,1.002128859,2.246785505,0.790158766
1061.75,710.5,1135.75,1460.75,700,14.9000001,60.55000019,1.019649369,3.027859386,1.50417525
947,593.6666667,1300,1390,580.3333333,14.46666654,62.9666659,1.031616683,4.04571731,3.521098406
1065,687.25,1142.5,1492.25,814.5,14.1500001,66.20000267,1.062981061,6.652292699,15.62135922
1154.5,734,1061.75,1528,1035,14.4749999,65.29999924,1.07041104,16.70249598,19.94935424
1220.25,781.5,995.75,1559.75,1067.25,15.29999995,62.12500095,1.072957956,19.34400585,8.599625488
1300.75,861.75,913.5,1633,1114,16.32500029,59.00000095,1.086838365,14.77559805,6.540487668
1279.25,869.75,911.25,1646.25,1000,18.87499952,49.57499981,1.069972729,13.43104328,7.682679549
1267,882.75,952.75,1616.75,905.75,19.375,46.05000019,1.024916621,10.9773462,11.30587461
1238.75,847.75,980.5,1567.5,822.25,20.7750001,41.62500095,1.009132844,12.53580355,9.125830725
1128.25,742.25,1143.75,1506.5,610.25,21.375,40.27499962,1.012596863,8.418919081,11.2356292
1242.75,916.25,962,1668.5,656.75,21.2249999,39.29999924,0.979146957,5.252377522,13.48407665
1208,853,1059.75,1506.25,646.75,20.27499962,38.02500057,0.894213941,8.826222726,10.0500937
1306.25,937.5,960.75,1606.5,762,19.4000001,41.29999924,0.92060895,11.22861493,11.31994609
1545.5,1151,769.25,1873.75,1122,18.52499962,43.80000019,0.92515101,11.63852426,11.75270385
1501,1070.5,823,1744.25,1130.25,17.7750001,48.05000114,0.968889456,12.38916208,11.52482024
1604.75,1153,769.25,1840,1636.75,17.89999962,46.85000038,0.952044499,10.59131362,9.34522101
1315.5,973.5,883.25,1672.5,1272.25,17.42500019,49.10000038,0.968767965,5.982908821,5.467274439
1195,898.25,933.25,1594.25,1098,16.97500038,51.67500114,0.991390723,4.601079631,5.101134318
1211,896.25,920.25,1624,1066.25,16.39999962,55.10000038,1.019777143,4.068437355,4.804320198
1161.25,815.25,995.25,1582.25,909,16.12500048,60.02500057,1.091937922,5.24730575,6.291887126
1095.25,767,1050.25,1547,818.25,15.82499981,60.52499962,1.080477313,3.18601047,5.121191173
897,562.5,1416.5,1355,472.25,16.32500052,56.95000076,1.04907535,4.462938156,4.086652432
842,468,1812.75,1274.25,393.5,16.92499971,53.90000057,1.030856269,3.790555459,4.04571731
853.75,481.25,1755.5,1304,396.25,16.10000014,55.90000057,1.015304131,3.768511538,2.433637604
845,472.25,1785.75,1278,378.25,16.5250001,53.87499905,1.004939362,1.922007133,2.940164345
941.5,586,1479.5,1372.5,432,16.375,53.99999905,0.997854689,2.437293146,7.445634592
1090.25,768.25,1072,1537.75,699,15.67499995,57.64999962,1.019486173,3.268441769,19.78834133
